"COS"|"No "|"No "|"Coarse sand"|"18863022"|"36981356"
"SICL"|"No "|"No "|"Silty clay loam"|"18863136"|"36981982"
"CL"|"No "|"No "|"Clay loam"|"18863136"|"36981807"
"SIC"|"No "|"Yes"|"Silty clay"|"18863136"|"36981633"
"C"|"No "|"No "|"Clay"|"18863136"|"36981457"
"L"|"No "|"No "|"Loam"|"18863137"|"36981458"
"CL"|"No "|"No "|"Clay loam"|"18863137"|"36981808"
"SCL"|"No "|"Yes"|"Sandy clay loam"|"18863137"|"36981983"
"L"|"No "|"No "|"Loam"|"18863138"|"36981984"
"SIL"|"No "|"No "|"Silt loam"|"18863138"|"36981809"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863138"|"36981634"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863139"|"36981459"
"SL"|"No "|"No "|"Sandy loam"|"18863139"|"36981635"
"L"|"No "|"No "|"Loam"|"18863139"|"36981810"
"SL"|"No "|"No "|"Sandy loam"|"18863140"|"36981460"
"L"|"No "|"No "|"Loam"|"18863140"|"36981636"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863140"|"36981985"
"FSL"|"No "|"No "|"Fine sandy loam"|"18863141"|"36981986"
"L"|"No "|"No "|"Loam"|"18863141"|"36981811"
"CL"|"No "|"No "|"Clay loam"|"18863141"|"36981637"
"SCL"|"No "|"Yes"|"Sandy clay loam"|"18863141"|"36981461"
"SC"|"No "|"No "|"Sandy clay"|"18863142"|"36981462"
"SL"|"No "|"Yes"|"Sandy loam"|"18863142"|"36981812"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863142"|"36981987"
"SL"|"No "|"No "|"Sandy loam"|"18863143"|"36981463"
"LS"|"No "|"No "|"Loamy sand"|"18863143"|"36981638"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863143"|"36981639"
"FS"|"No "|"No "|"Fine sand"|"18863143"|"36981813"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863143"|"36981814"
"LFS"|"No "|"No "|"Loamy fine sand"|"18863143"|"36981988"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"18863144"|"36981464"
"FS"|"No "|"No "|"Fine sand"|"18863144"|"36981640"
"LS"|"No "|"No "|"Loamy sand"|"18863144"|"36981989"
"SL"|"No "|"No "|"Sandy loam"|"18863145"|"36981465"
"CL"|"No "|"No "|"Clay loam"|"18863145"|"36981815"
"SCL"|"No "|"Yes"|"Sandy clay loam"|"18863145"|"36981990"
"SL"|"No "|"No "|"Sandy loam"|"18863146"|"36981991"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863146"|"36981816"
"L"|"No "|"No "|"Loam"|"18863146"|"36981641"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863147"|"36981466"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863147"|"36981642"
"L"|"No "|"No "|"Loam"|"18863147"|"36981817"
"SL"|"No "|"No "|"Sandy loam"|"18863148"|"36981467"
"S"|"No "|"No "|"Sand"|"18863148"|"36981643"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863148"|"36981818"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863148"|"36981992"
"C"|"No "|"No "|"Clay"|"18863149"|"36981468"
"SICL"|"No "|"No "|"Silty clay loam"|"18863149"|"36981644"
"SIC"|"No "|"Yes"|"Silty clay"|"18863149"|"36981993"
"SC"|"No "|"No "|"Sandy clay"|"18863150"|"36981469"
"SICL"|"No "|"No "|"Silty clay loam"|"18863150"|"36981645"
"C"|"No "|"No "|"Clay"|"18863150"|"36981819"
"SIC"|"No "|"No "|"Silty clay"|"18863150"|"36981820"
"CL"|"No "|"Yes"|"Clay loam"|"18863150"|"36981994"
"MUCK"|"No "|"Yes"|"Muck"|"18863151"|"36981995"
"SCL"|"No "|"Yes"|"Sandy clay loam"|"18863152"|"36981470"
"SL"|"No "|"No "|"Sandy loam"|"18863152"|"36981646"
"LS"|"No "|"No "|"Loamy sand"|"18863152"|"36981821"
"L"|"No "|"No "|"Loam"|"18863153"|"36981996"
"SL"|"No "|"No "|"Sandy loam"|"18863153"|"36981647"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863153"|"36981471"
"CL"|"No "|"Yes"|"Clay loam"|"18863154"|"36981472"
"LS"|"No "|"No "|"Loamy sand"|"18863154"|"36981473"
"C"|"No "|"No "|"Clay"|"18863154"|"36981648"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863154"|"36981822"
"SC"|"No "|"No "|"Sandy clay"|"18863154"|"36981823"
"L"|"No "|"No "|"Loam"|"18863154"|"36981997"
"SL"|"No "|"No "|"Sandy loam"|"18863154"|"36981998"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863155"|"36981824"
"SL"|"No "|"No "|"Sandy loam"|"18863155"|"36981649"
"SL"|"No "|"Yes"|"Sandy loam"|"18863156"|"36981474"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863156"|"36981650"
"S"|"No "|"No "|"Sand"|"18863156"|"36981825"
"L"|"No "|"No "|"Loam"|"18863156"|"36981999"
"SCL"|"No "|"Yes"|"Sandy clay loam"|"18863157"|"36981475"
"L"|"No "|"No "|"Loam"|"18863157"|"36981651"
"SL"|"No "|"No "|"Sandy loam"|"18863157"|"36981826"
"CL"|"No "|"No "|"Clay loam"|"18863157"|"36982000"
"SIL"|"No "|"No "|"Silt loam"|"18863158"|"36981476"
"SL"|"No "|"No "|"Sandy loam"|"18863158"|"36981652"
"MK-VFSL"|"No "|"No "|"Mucky very fine sandy loam"|"18863158"|"36981827"
"VFSL"|"No "|"Yes"|"Very fine sandy loam"|"18863158"|"36982001"
"FS"|"No "|"No "|"Fine sand"|"18863159"|"36981477"
"S"|"No "|"No "|"Sand"|"18863159"|"36981653"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"18863159"|"36981828"
"LS"|"No "|"No "|"Loamy sand"|"18863159"|"36982002"
"MUCK"|"No "|"Yes"|"Muck"|"18863160"|"36982003"
"SICL"|"No "|"No "|"Silty clay loam"|"18863161"|"36981478"
"SIL"|"No "|"Yes"|"Silt loam"|"18863161"|"36981654"
"L"|"No "|"No "|"Loam"|"18863161"|"36981829"
"FSL"|"No "|"No "|"Fine sandy loam"|"18863161"|"36982004"
"FSL"|"No "|"No "|"Fine sandy loam"|"18863162"|"36981830"
"L"|"No "|"No "|"Loam"|"18863162"|"36981655"
"SIL"|"No "|"Yes"|"Silt loam"|"18863162"|"36981479"
"SIL"|"No "|"No "|"Silt loam"|"18863163"|"36981480"
"SL"|"No "|"No "|"Sandy loam"|"18863163"|"36981656"
"MK-VFSL"|"No "|"No "|"Mucky very fine sandy loam"|"18863163"|"36981831"
"VFSL"|"No "|"Yes"|"Very fine sandy loam"|"18863163"|"36982005"
"LS"|"No "|"Yes"|"Loamy sand"|"18863164"|"36981481"
"FS"|"No "|"No "|"Fine sand"|"18863164"|"36981657"
"S"|"No "|"No "|"Sand"|"18863164"|"36981832"
"LFS"|"No "|"No "|"Loamy fine sand"|"18863164"|"36982006"
"COS"|"No "|"No "|"Coarse sand"|"18863164"|"36982007"
"SIC"|"No "|"Yes"|"Silty clay"|"18863165"|"36981482"
"L"|"No "|"No "|"Loam"|"18863166"|"36981658"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863166"|"36981833"
"SL"|"No "|"No "|"Sandy loam"|"18863167"|"36982008"
"SC"|"No "|"No "|"Sandy clay"|"18863167"|"36981834"
"C"|"No "|"No "|"Clay"|"18863167"|"36981659"
"SCL"|"No "|"Yes"|"Sandy clay loam"|"18863167"|"36981483"
"C"|"No "|"Yes"|"Clay"|"18863168"|"36981484"
"FSL"|"No "|"No "|"Fine sandy loam"|"18863168"|"36981660"
"SC"|"No "|"No "|"Sandy clay"|"18863168"|"36981835"
"CL"|"No "|"No "|"Clay loam"|"18863168"|"36982009"
"SL"|"No "|"No "|"Sandy loam"|"18863169"|"36982010"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863169"|"36981661"
"L"|"No "|"No "|"Loam"|"18863169"|"36981485"
"SICL"|"No "|"No "|"Silty clay loam"|"18863170"|"36981486"
"FSL"|"No "|"No "|"Fine sandy loam"|"18863170"|"36981662"
"L"|"No "|"No "|"Loam"|"18863170"|"36981836"
"SIL"|"No "|"No "|"Silt loam"|"18863170"|"36981837"
"CL"|"No "|"Yes"|"Clay loam"|"18863170"|"36982011"
"LFS"|"No "|"No "|"Loamy fine sand"|"18863171"|"36981487"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863171"|"36982012"
"SL"|"No "|"No "|"Sandy loam"|"18863172"|"36982013"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863172"|"36981838"
"L"|"No "|"No "|"Loam"|"18863172"|"36981663"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863173"|"36981488"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863173"|"36981664"
"L"|"No "|"No "|"Loam"|"18863173"|"36981839"
"SL"|"No "|"No "|"Sandy loam"|"18863174"|"36981489"
"S"|"No "|"No "|"Sand"|"18863174"|"36981665"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863174"|"36981840"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863174"|"36982014"
"SICL"|"No "|"No "|"Silty clay loam"|"18863175"|"36981490"
"C"|"No "|"No "|"Clay"|"18863175"|"36981666"
"SIC"|"No "|"Yes"|"Silty clay"|"18863175"|"36981841"
"CL"|"No "|"No "|"Clay loam"|"18863175"|"36982015"
"SIL"|"No "|"No "|"Silt loam"|"18863176"|"36981491"
"L"|"No "|"No "|"Loam"|"18863176"|"36981667"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863176"|"36982016"
"L"|"No "|"No "|"Loam"|"18863177"|"36982017"
"SL"|"No "|"No "|"Sandy loam"|"18863177"|"36981842"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863177"|"36981492"
"SL"|"No "|"No "|"Sandy loam"|"18863178"|"36981668"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863178"|"36981843"
"SCL"|"No "|"Yes"|"Sandy clay loam"|"18863179"|"36981493"
"C"|"No "|"No "|"Clay"|"18863179"|"36981669"
"SC"|"No "|"No "|"Sandy clay"|"18863179"|"36981844"
"SL"|"No "|"No "|"Sandy loam"|"18863179"|"36982018"
"SL"|"No "|"No "|"Sandy loam"|"18863180"|"36981494"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863180"|"36982019"
"SL"|"No "|"No "|"Sandy loam"|"18863181"|"36981670"
"L"|"No "|"No "|"Loam"|"18863181"|"36981845"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863181"|"36982020"
"CL"|"No "|"Yes"|"Clay loam"|"18863182"|"36981846"
"L"|"No "|"No "|"Loam"|"18863182"|"36981671"
"C"|"No "|"No "|"Clay"|"18863182"|"36981495"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863183"|"36981496"
"SL"|"No "|"No "|"Sandy loam"|"18863183"|"36981672"
"L"|"No "|"No "|"Loam"|"18863183"|"36982021"
"L"|"No "|"No "|"Loam"|"18863184"|"36981497"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863184"|"36981847"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863184"|"36982022"
"MUCK"|"No "|"Yes"|"Muck"|"18863185"|"36981673"
"SIC"|"No "|"Yes"|"Silty clay"|"18863186"|"36981848"
"L"|"No "|"No "|"Loam"|"18863187"|"36981498"
"FSL"|"No "|"No "|"Fine sandy loam"|"18863187"|"36981674"
"SIL"|"No "|"Yes"|"Silt loam"|"18863187"|"36982023"
"LS"|"No "|"No "|"Loamy sand"|"18863188"|"36981499"
"S"|"No "|"No "|"Sand"|"18863188"|"36981675"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863188"|"36981849"
"SL"|"No "|"No "|"Sandy loam"|"18863188"|"36982024"
"SC"|"No "|"No "|"Sandy clay"|"18863189"|"36982026"
"SIC"|"No "|"No "|"Silty clay"|"18863189"|"36982025"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863189"|"36981851"
"C"|"No "|"Yes"|"Clay"|"18863189"|"36981850"
"CL"|"No "|"No "|"Clay loam"|"18863189"|"36981676"
"SICL"|"No "|"No "|"Silty clay loam"|"18863189"|"36981500"
"S"|"No "|"No "|"Sand"|"18863190"|"36981501"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"18863190"|"36981502"
"LS"|"No "|"No "|"Loamy sand"|"18863190"|"36981677"
"FS"|"No "|"No "|"Fine sand"|"18863190"|"36981678"
"FSL"|"No "|"No "|"Fine sandy loam"|"18863190"|"36981852"
"SL"|"No "|"No "|"Sandy loam"|"18863190"|"36982027"
"CL"|"No "|"Yes"|"Clay loam"|"18863191"|"36981503"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863191"|"36981853"
"L"|"No "|"No "|"Loam"|"18863191"|"36982028"
"L"|"No "|"No "|"Loam"|"18863192"|"36982029"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863192"|"36981854"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863192"|"36981679"
"MAT"|"No "|"No "|"Material"|"18863193"|"36981504"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863194"|"36982030"
"L"|"No "|"No "|"Loam"|"18863194"|"36981855"
"SL"|"No "|"No "|"Sandy loam"|"18863194"|"36981680"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863195"|"36981505"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863195"|"36981681"
"SL"|"No "|"No "|"Sandy loam"|"18863195"|"36981856"
"SIL"|"No "|"No "|"Silt loam"|"18863196"|"36981506"
"SL"|"No "|"No "|"Sandy loam"|"18863196"|"36981682"
"MK-VFSL"|"No "|"No "|"Mucky very fine sandy loam"|"18863196"|"36981857"
"VFSL"|"No "|"Yes"|"Very fine sandy loam"|"18863196"|"36982031"
"LS"|"No "|"No "|"Loamy sand"|"18863197"|"36982032"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"18863197"|"36981858"
"S"|"No "|"No "|"Sand"|"18863197"|"36981683"
"FS"|"No "|"No "|"Fine sand"|"18863197"|"36981507"
"MUCK"|"No "|"Yes"|"Muck"|"18863198"|"36982033"
"FSL"|"No "|"No "|"Fine sandy loam"|"18863199"|"36982034"
"L"|"No "|"No "|"Loam"|"18863199"|"36981859"
"SIL"|"No "|"Yes"|"Silt loam"|"18863199"|"36981684"
"SICL"|"No "|"No "|"Silty clay loam"|"18863199"|"36981508"
"SIL"|"No "|"Yes"|"Silt loam"|"18863200"|"36981509"
"L"|"No "|"No "|"Loam"|"18863200"|"36981685"
"L"|"No "|"No "|"Loam"|"18863201"|"36982035"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863201"|"36981860"
"SL"|"No "|"No "|"Sandy loam"|"18863201"|"36981510"
"SIC"|"No "|"Yes"|"Silty clay"|"18863202"|"36981686"
"C"|"No "|"No "|"Clay"|"18863202"|"36981861"
"SC"|"No "|"No "|"Sandy clay"|"18863202"|"36982036"
"SICL"|"No "|"No "|"Silty clay loam"|"18863203"|"36981511"
"SIL"|"No "|"Yes"|"Silt loam"|"18863203"|"36981687"
"L"|"No "|"No "|"Loam"|"18863203"|"36981862"
"FSL"|"No "|"No "|"Fine sandy loam"|"18863203"|"36982037"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"18863204"|"36982038"
"S"|"No "|"No "|"Sand"|"18863204"|"36981863"
"FS"|"No "|"No "|"Fine sand"|"18863204"|"36981688"
"LS"|"No "|"No "|"Loamy sand"|"18863204"|"36981512"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"18863205"|"36981513"
"S"|"No "|"No "|"Sand"|"18863205"|"36981689"
"LS"|"No "|"No "|"Loamy sand"|"18863205"|"36981864"
"SCL"|"No "|"Yes"|"Sandy clay loam"|"18863206"|"36982039"
"SL"|"No "|"No "|"Sandy loam"|"18863206"|"36981690"
"CL"|"No "|"No "|"Clay loam"|"18863206"|"36981514"
"SIL"|"No "|"No "|"Silt loam"|"18863207"|"36981515"
"FSL"|"No "|"No "|"Fine sandy loam"|"18863207"|"36981865"
"L"|"No "|"Yes"|"Loam"|"18863207"|"36982040"
"SL"|"No "|"Yes"|"Sandy loam"|"18863208"|"36981516"
"L"|"No "|"No "|"Loam"|"18863208"|"36981691"
"SIL"|"No "|"No "|"Silt loam"|"18863208"|"36981866"
"FSL"|"No "|"No "|"Fine sandy loam"|"18863208"|"36982041"
"VFSL"|"No "|"No "|"Very fine sandy loam"|"18863209"|"36981517"
"SL"|"No "|"No "|"Sandy loam"|"18863209"|"36981692"
"L"|"No "|"No "|"Loam"|"18863209"|"36981867"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863209"|"36982042"
"L"|"No "|"No "|"Loam"|"18863210"|"36981693"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863210"|"36981868"
"SIC"|"No "|"Yes"|"Silty clay"|"18863211"|"36982043"
"SC"|"No "|"No "|"Sandy clay"|"18863211"|"36981694"
"C"|"No "|"No "|"Clay"|"18863211"|"36981518"
"S"|"No "|"No "|"Sand"|"18863212"|"36981519"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863212"|"36981695"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863212"|"36981869"
"SL"|"No "|"No "|"Sandy loam"|"18863212"|"36982044"
"CL"|"No "|"Yes"|"Clay loam"|"18863213"|"36982045"
"SIC"|"No "|"No "|"Silty clay"|"18863213"|"36981871"
"C"|"No "|"No "|"Clay"|"18863213"|"36981870"
"SICL"|"No "|"No "|"Silty clay loam"|"18863213"|"36981696"
"SC"|"No "|"No "|"Sandy clay"|"18863213"|"36981520"
"L"|"No "|"No "|"Loam"|"18863214"|"36981521"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863214"|"36981697"
"VFSL"|"No "|"No "|"Very fine sandy loam"|"18863214"|"36981872"
"SL"|"No "|"No "|"Sandy loam"|"18863214"|"36982046"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863215"|"36982047"
"L"|"No "|"No "|"Loam"|"18863215"|"36981698"
"SIL"|"No "|"No "|"Silt loam"|"18863215"|"36981522"
"SICL"|"No "|"No "|"Silty clay loam"|"18863216"|"36981523"
"SIC"|"No "|"Yes"|"Silty clay"|"18863216"|"36981873"
"C"|"No "|"No "|"Clay"|"18863216"|"36982048"
"CL"|"No "|"Yes"|"Clay loam"|"18863217"|"36981524"
"SIL"|"No "|"No "|"Silt loam"|"18863217"|"36981699"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863217"|"36981700"
"SL"|"No "|"No "|"Sandy loam"|"18863217"|"36981874"
"L"|"No "|"No "|"Loam"|"18863217"|"36982049"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863218"|"36982050"
"SL"|"No "|"Yes"|"Sandy loam"|"18863218"|"36981875"
"SC"|"No "|"No "|"Sandy clay"|"18863218"|"36981525"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863219"|"36981701"
"L"|"No "|"No "|"Loam"|"18863219"|"36981876"
"SL"|"No "|"No "|"Sandy loam"|"18863219"|"36982051"
"FSL"|"No "|"No "|"Fine sandy loam"|"18863220"|"36982052"
"CL"|"No "|"No "|"Clay loam"|"18863220"|"36981877"
"SL"|"No "|"No "|"Sandy loam"|"18863220"|"36981702"
"L"|"No "|"Yes"|"Loam"|"18863220"|"36981527"
"SCL"|"No "|"No "|"Sandy clay loam"|"18863220"|"36981526"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863221"|"36981528"
"S"|"No "|"No "|"Sand"|"18863221"|"36981703"
"L"|"No "|"No "|"Loam"|"18863221"|"36981878"
"CL"|"No "|"No "|"Clay loam"|"18863221"|"36982053"
"L"|"No "|"No "|"Loam"|"18863222"|"36981704"
"FSL"|"No "|"Yes"|"Fine sandy loam"|"18863222"|"36981879"
"SL"|"No "|"No "|"Sandy loam"|"18863222"|"36982054"
"LS"|"No "|"No "|"Loamy sand"|"18863223"|"36981529"
"FS"|"No "|"No "|"Fine sand"|"18863223"|"36981705"
"S"|"No "|"No "|"Sand"|"18863223"|"36981880"
"LFS"|"No "|"Yes"|"Loamy fine sand"|"18863223"|"36982055"
"MUCK"|"No "|"Yes"|"Muck"|"18863224"|"36981530"
"SIC"|"No "|"Yes"|"Silty clay"|"18863225"|"36981706"
"FSL"|"No "|"No "|"Fine sandy loam"|"18863226"|"36981531"
"SIL"|"No "|"Yes"|"Silt loam"|"18863226"|"36981881"
"L"|"No "|"No "|"Loam"|"18863226"|"36982056"
